,0
4935,ח
4936,ד
4937,כ
4938,ל
4939,ע
4940,ב
4941,י
4942,ר
4943,ה
4944,נ
4945,ו
4946,ס
4947,פ
4948,ת
4949,ב
4950,א
4951,ו
4952,ת
4953,ו
4954,ה
4955,ר
4956,ב
4957,ע
4958,ת
4959,ו
4960,ב
4961,י
4962,ל
4963,ל
4964,ש
4965,ת
4966,י
4967,ז
4968,ר
4969,י
4970,ק
4971,ו
4972,ת
4973,ע
4974,ו
4975,נ
4976,ש
4977,י
4978,ן
4979,ש
4980,ל
4981,ה
4982,י
4983,ר
4984,י
4985,ב
4986,ה
4987,ג
4988,ם
4989,א
4990,ם
4991,ה
4992,ש
4993,ח
4994,ק
4995,ן
4996,ע
4997,ל
4998,י
4999,ו
5000,ב
5001,ו
5002,צ
5003,ע
5004,ה
5005,ה
5006,ע
5007,ב
5008,י
5009,ר
5010,ה
5011,ל
5012,א
5013,ה
5014,י
5015,ה
5016,ב
5017,מ
5018,ה
5019,ל
5020,ך
5021,ז
5022,ר
5023,י
5024,ק
5025,ה
5026,ל
5027,ס
5028,ל
5029,ש
5030,ח
5031,ק
5032,ן
5033,ש
5034,ב
5035,י
5036,צ
5037,ע
5038,ע
5039,ב
5040,י
5041,ר
5042,ו
5043,ת
5044,א
5045,ו
5046,ע
5047,ב
5048,י
5049,ר
5050,ו
5051,ת
5052,ב
5053,מ
5054,ו
5055,ר
5056,ח
5057,ק
5058,ע
5059,ד
5060,ס
5061,י
5062,ו
5063,ם
5064,ה
5065,מ
5066,ש
5067,ח
5068,ק
5069,ע
5070,ב
5071,י
5072,ר
5073,ה
5074,ק
5075,ש
5076,ה
5077,ב
5078,מ
5079,י
5080,ו
5081,ח
5082,ד
5083,א
5084,ו
5085,ע
5086,ב
5087,י
5088,ר
5089,ה
5090,ש
5091,א
5092,י
5093,נ
5094,ה
5095,ת
5096,ו
5097,א
5098,מ
5099,ת
5100,א
5101,ת
5102,ר
5103,ו
5104,ח
5105,ה
5106,מ
5107,ש
5108,ח
5109,ק
5110,נ
5111,ק
5112,ר
5113,א
5114,ת
5115,ע
5116,ב
5117,י
5118,ר
5119,ה
5120,ב
5121,ל
5122,ת
5123,י
5124,ס
5125,פ
5126,ו
5127,ר
5128,ט
5129,י
5130,ב
5131,י
5132,ת
5133,ו
5134,מ
5135,ע
5136,נ
5137,י
5138,ק
5139,ה
5140,ל
5141,ק
5142,ב
5143,ו
5144,צ
5145,ה
5146,ה
5147,י
5148,ר
5149,י
5150,ב
5151,ה
5152,ש
5153,ת
5154,י
5155,ז
5156,ר
5157,י
5158,ק
5159,ו
5160,ת
5161,מ
5162,ק
5163,ו
5164,ה
5165,ע
5166,ו
5167,נ
5168,ש
5169,י
5170,ן
5171,כ
5172,ש
5173,ל
5174,א
5175,ח
5176,ר
5177,י
5178,ה
5179,ן
5180,ת
5181,ז
5182,כ
5183,ה
5184,ג
5185,ם
5186,ב
5187,כ
5188,ד
5189,ו
5190,ר
5191,מ
5192,ן
5193,ה
5194,צ
5195,ד
5196,ב
5197,מ
5198,ק
5199,ר
5200,ה
5201,ש
5202,ב
5203,ו
5204,א
5205,ו
5206,ת
5207,ו
5208,ש
5209,ח
5210,ק
5211,ן
5212,ב
5213,י
5214,צ
5215,ע
5216,פ
5217,ע
5218,מ
5219,י
5220,י
5221,ם
5222,ב
5223,א
5224,ו
5225,ת
5226,ו
5227,מ
5228,ש
5229,ח
5230,ק
5231,ע
5232,ב
5233,י
5234,ר
5235,ה
5236,ב
5237,ל
5238,ת
5239,י
5240,ס
5241,פ
5242,ו
5243,ר
5244,ט
5245,י
5246,ב
5247,י
5248,ת
5249,א
5250,ו
5251,ש
5252,ה
5253,ע
5254,ב
5255,י
5256,ר
5257,ה
5258,ש
5259,ב
5260,ו
5261,צ
5262,ע
5263,ה
5264,ח
5265,מ
5266,ו
5267,ר
5268,ה
5269,ב
5270,מ
5271,י
5272,ו
5273,ח
5274,ד
5275,ה
5276,ש
5277,ח
5278,ק
5279,ן
5280,ה
5281,פ
5282,ו
5283,ג
5284,ע
5285,י
5286,ו
5287,ר
5288,ח
5289,ק
5290,מ
5291,י
5292,ד
5293,י
5294,ת
5295,מ
5296,ה
5297,מ
5298,ש
5299,ח
5300,ק
5301,ה
5302,ת
5303,נ
5304,ה
5305,ג
5306,ו
5307,ת
5308,ב
5309,ל
5310,ת
5311,י
5312,ס
5313,פ
5314,ו
5315,ר
5316,ט
5317,י
5318,ב
5319,י
5320,ת
5321,ש
5322,ל
5323,ש
5324,ח
5325,ק
5326,ן
5327,א
5328,ו
5329,מ
5330,א
5331,מ
5332,ן
5333,ש
5334,א
5335,י
5336,נ
5337,ה
5338,ק
5339,ש
5340,ו
5341,ר
5342,ה
5343,ל
5344,מ
5345,ה
5346,ל
5347,כ
5348,ו
5349,ה
5350,ש
5351,ו
5352,ט
5353,ף
5354,ש
5355,ל
5356,ה
5357,מ
5358,ש
5359,ח
5360,ק
5361,נ
5362,ק
5363,ר
5364,א
5365,ת
5366,ע
5367,ב
5368,י
5369,ר
5370,ה
5371,ט
5372,כ
5373,נ
5374,י
5375,ת
5376,ו
5377,ת
5378,ע
5379,נ
5380,י
5381,ק
5382,ז
5383,ר
5384,י
5385,ק
5386,ה
5387,א
5388,ח
5389,ת
5390,ו
5391,ל
5392,א
5393,ח
5394,ר
5395,י
5396,ה
5397,ה
5398,ש
5399,ו
5400,פ
5401,ט
5402,י
5403,מ
5404,ש
5405,י
5406,ך
5407,א
5408,ת
5409,ה
5410,מ
5411,ש
5412,ח
5413,ק
5414,מ
5415,ה
5416,נ
5417,ק
5418,ו
5419,ד
5420,ה
5421,ש
5422,ע
5423,צ
5424,ר
5425,ש
5426,ל
5427,י
5428,ש
5429,י
5430,י
5431,ת
5432,ש
5433,ו
5434,פ
5435,ט
5436,י
5437,ם
5438,מ
5439,ת
5440,י
5441,י
5442,ע
5443,צ
5444,י
5445,ם
5446,ז
5447,ה
5448,ב
5449,ז
5450,ה
5451,ב
5452,מ
5453,ה
5454,ל
5455,ך
5456,מ
5457,ש
5458,ח
5459,ק
5460,ח
5461,ו
5462,ק
5463,י
5464,ם
5465,נ
5466,ו
5467,ס
5468,פ
5469,י
5470,ם
5471,ש
5472,ע
5473,ו
5474,ן
5475,ז
5476,ר
5477,י
5478,ק
5479,ו
5480,ת
5481,א
5482,ו
5483,ש
5484,ע
5485,ו
5486,ן
5487,ה
5488,ת
5489,ק
5490,פ
5491,ה
5492,ל
5493,ק
5494,ב
5495,ו
5496,צ
5497,ה
5498,א
5499,ס
5500,ו
5501,ר
5502,ל
5503,ה
5504,ח
5505,ז
5506,י
5507,ק
5508,א
5509,ת
5510,ה
5511,כ
5512,ד
5513,ו
5514,ר
5515,י
5516,ו
5517,ת
5518,ר
5519,מ
5520,ש
5521,נ
5522,י
5523,ו
5524,ת
5525,ל
5526,ל
5527,א
5528,ז
5529,ר
5530,י
5531,ק
5532,ה
5533,ל
5534,ס
5535,ל
5536,ה
5537,י
5538,ר
5539,י
5540,ב
5541,א
5542,ש
5543,ר
5544,פ
5545,ג
5546,ע
5547,ה
5548,ב
5549,ט
5550,ב
5551,ע
5552,ת
5553,ב
5554,ע
5555,ב
5556,ר
5557,ה
5558,י
5559,ה
5560,ה
5561,ז
5562,מ
5563,ן
5564,ה
5565,מ
5566,ו
5567,ת
5568,ר
5569,ש
5570,נ
5571,י
5572,ו
5573,ת
5574,ש
5575,ע
5576,ו
5577,ן
5578,ז
5579,ר
5580,י
5581,ק
5582,ו
5583,ת
5584,ז
5585,ה
5586,נ
5587,כ
5588,נ
5589,ס
5590,ל
5591,ת
5592,ו
5593,ק
5594,ף
5595,ר
5596,ק
5597,ב
5598,ש
5599,נ
5600,ת
5601,כ
5602,ש
5603,ל
5604,פ
5605,נ
5606,י
5607,כ
5608,ן
5609,ל
5610,א
5611,ה
5612,י
5613,י
5614,ת
5615,ה
5616,ה
5617,ג
5618,ב
5619,ל
5620,ת
5621,ז
5622,מ
5623,ן
5624,כ
5625,ל
5626,ל
5627,כ
5628,מ
5629,ו
5630,כ
5631,ן
5632,ע
5633,ל
5634,ה
5635,ק
5636,ב
5637,ו
5638,צ
5639,ה
5640,ה
5641,ת
5642,ו
5643,ק
5644,פ
5645,ת
5646,ל
5647,ה
5648,ג
5649,י
5650,ע
5651,ל
5652,מ
5653,ח
5654,צ
5655,י
5656,ת
5657,ה
5658,מ
5659,ג
5660,ר
5661,ש
5662,ש
5663,ל
5664,ה
5665,י
5666,ר
5667,י
5668,ב
5669,ה
5670,ב
5671,ת
5672,ו
5673,ך
5674,ש
5675,נ
5676,י
5677,ו
5678,ת
5679,ב
5680,ע
5681,ב
5682,ר
5683,מ
5684,ת
5685,ח
5686,י
5687,ל
5688,ת
5689,ה
5690,ה
5691,ת
5692,ק
5693,פ
5694,ה
5695,ו
5696,ל
5697,א
5698,ח
5699,ר
5700,ש
5701,ה
5702,ג
5703,י
5704,ע
5705,ה
5706,ל
5707,מ
5708,ח
5709,צ
5710,י
5711,ת
5712,ה
5713,מ
5714,ג
5715,ר
5716,ש
5717,ש
5718,ל
5719,ה
5720,י
5721,ר
5722,י
5723,ב
5724,ה
5725,א
5726,ס
5727,ו
5728,ר
5729,ל
5730,ה
5731,ל
5732,ח
5733,ז
5734,ו
5735,ר
5736,ל
5737,ח
5738,ל
5739,ק
5740,ה
5741,מ
5742,ג
5743,ר
5744,ש
5745,ש
5746,ל
5747,ה
5748,א
5749,ס
5750,ו
5751,ר
5752,ל
5753,ל
5754,כ
5755,ת
5756,ת
5757,ו
5758,ך
5759,א
5760,ח
5761,י
5762,ז
5763,ה
5764,ב
5765,כ
5766,ד
5767,ו
5768,ר
5769,צ
5770,ע
5771,ד
5772,י
5773,ם
5774,ה
5775,צ
5776,ע
5777,ד
5778,ה
5779,מ
5780,ק
5781,ס
5782,י
5783,מ
5784,ל
5785,י
5786,ה
5787,מ
5788,ו
5789,ת
5790,ר
5791,ה
5792,ו
5793,א
5794,צ
5795,ע
5796,ד
5797,ו
5798,ח
5799,צ
5800,י
5801,ה
5802,ר
5803,ג
5804,ל
5805,ה
5806,ר
5807,א
5808,ש
5809,ו
5810,נ
5811,ה
5812,ל
5813,ג
5814,ע
5815,ת
5816,ב
5817,ר
5818,צ
5819,פ
5820,ה
5821,ע
5822,ם
5823,ת
5824,פ
5825,י
5826,ס
5827,ת
5828,ה
5829,כ
5830,ד
5831,ו
5832,ר
5833,נ
5834,ק
5835,ב
5836,ע
5837,ת
5838,כ
5839,ר
5840,ג
5841,ל
5842,צ
5843,י
5844,ר
5845,ו
5846,א
5847,ת
5848,ה
5849,ר
5850,ג
5851,ל
5852,ה
5853,ש
5854,נ
5855,י
5856,י
5857,ה
5858,נ
5859,י
5860,ת
5861,ן
5862,ל
5863,ה
5864,ז
5865,י
5866,ז
5867,ל
5868,ל
5869,א
5870,מ
5871,ג
5872,ב
5873,ל
5874,ה
5875,א
5876,ך
5877,מ
5878,ר
5879,ג
5880,ע
5881,ש
5882,ה
5883,ו
5884,א
5885,מ
5886,ר
5887,י
5888,ם
5889,א
5890,ת
5891,ר
5892,ג
5893,ל
5894,ה
5895,צ
5896,י
5897,ר
5898,ע
5899,ל
5900,י
5901,ו
5902,ל
5903,מ
5904,ס
5905,ו
5906,ר
5907,א
5908,ת
5909,ה
5910,כ
5911,ד
5912,ו
5913,ר
5914,א
5915,ו
5916,ל
5917,ז
5918,ר
5919,ו
5920,ק
5921,ל
5922,ס
5923,ל
5924,ל
5925,פ
5926,נ
5927,י
5928,ש
5929,ר
5930,ג
5931,ל
5932,ה
5933,צ
5934,י
5935,ר
5936,נ
5937,ו
5938,ג
5939,ע
5940,ת
5941,ש
5942,ו
5943,ב
5944,ב
5945,ר
5946,צ
5947,פ
5948,ה
5949,כ
5950,מ
5951,ו
5952,כ
5953,ן
5954,א
5955,ס
5956,ו
5957,ר
5958,ל
5959,ב
5960,ע
5961,ו
5962,ט
5963,ב
5964,כ
5965,ד
5966,ו
5967,ר
5968,ב
5969,כ
5970,ו
5971,ו
5972,נ
5973,ה
5974,ת
5975,ח
5976,י
5977,ל
5978,ה
5979,ר
5980,ג
5981,ל
5982,א
5983,ו
5984,ל
5985,כ
5986,ד
5987,ר
5988,ר
5989,כ
5990,ד
5991,ו
5992,ר
5993,ב
5994,ש
5995,נ
5996,י
5997,ת
5998,ל
5999,א
6000,ח
6001,ר
6002,ש
6003,כ
6004,ו
6005,ד
6006,ר
6007,ר
6008,ו
6009,נ
6010,ת
6011,פ
6012,ס
6013,ד
6014,א
6015,ב
6016,ל
6017,ב
6018,מ
6019,ק
6020,ר
6021,ה
6022,ב
6023,ו
6024,נ
6025,ו
6026,ח
6027,ת
6028,ה
6029,ש
6030,ח
6031,ק
6032,ן
6033,ב
6034,א
6035,ו
6036,ת
6037,ו
6038,ה
6039,ר
6040,ג
6041,ע
6042,ש
6043,ר
6044,ג
6045,ל
6046,ה
6047,צ
6048,י
6049,ר
6050,ש
6051,ל
6052,ו
6053,נ
6054,ו
6055,ג
6056,ע
6057,ת
6058,ב
6059,ר
6060,צ
6061,פ
6062,ה
6063,צ
6064,ע
6065,ד
6066,ש
6067,ל
6068,י
6069,ש
6070,י
6071,כ
6072,ב
6073,י
6074,כ
6075,ו
6076,ל
6077,ו
6078,ה
6079,כ
6080,ד
6081,ו
6082,ר
6083,מ
6084,ת
6085,נ
6086,ת
6087,ק
6088,מ
6089,י
6090,ד
6091,ו
6092,ת
6093,י
6094,ש
6095,ר
6096,ק
6097,ש
6098,ר
6099,י
6100,ק
6101,ת
6102,צ
6103,ע
6104,ד
6105,י
6106,ם
6107,א
6108,ך
6109,ה
6110,ס
6111,ל
6112,י
6113,ה
6114,י
6115,ה
6116,נ
6117,י
6118,ת
6119,ן
6120,ל
6121,ה
6122,י
6123,ח
6124,ש
6125,ב
6126,ל
6127,ש
6128,ח
6129,ק
6130,ן
6131,ת
6132,ו
6133,ק
6134,ף
6135,א
6136,ס
6137,ו
6138,ר
6139,ל
6140,ש
6141,ה
6142,ו
6143,ת
6144,ב
6145,ר
6146,ח
6147,ב
6148,ת
6149,ה
6150,ע
6151,ו
6152,נ
6153,ש
6154,י
6155,ן
6156,ש
6157,ל
6158,ה
6159,ק
6160,ב
6161,ו
6162,צ
6163,ה
6164,ה
6165,י
6166,ר
6167,י
6168,ב
6169,ה
6170,י
6171,ו
6172,ת
6173,ר
6174,מ
6175,ש
6176,ל
6177,ו
6178,ש
6179,ש
6180,נ
6181,י
6182,ו
6183,ת
6184,ל
6185,ל
6186,א
6187,ז
6188,ר
6189,י
6190,ק
6191,ת
6192,ה
6193,כ
6194,ד
6195,ו
6196,ר
6197,ל
6198,ס
6199,ל
6200,ב
6201,ל
6202,י
6203,ג
6204,ת
6205,ה
6206,א
6207,ס
6208,ו
6209,ר
6210,ג
6211,ם
6212,ל
6213,ש
6214,ח
6215,ק
6216,ן
6217,ה
6218,מ
6219,ג
6220,ן
6221,ה
6222,ח
6223,ו
6224,ק
6225,ג
6226,ם
6227,א
6228,ו
6229,ס
6230,ר
6231,ה
6232,ת
6233,מ
6234,ס
6235,ר
6236,ו
6237,ת
6238,ש
6239,ל
6240,י
6241,ו
6242,ת
6243,ר
6244,מ
6245,פ
6246,ע
6247,מ
6248,י
6249,י
6250,ם
6251,ב
6252,י
6253,ן
6254,ש
6255,נ
6256,י
6257,ש
6258,ח
6259,ק
6260,נ
6261,י
6262,ם
6263,ה
6264,מ
6265,מ
6266,ו
6267,ק
6268,מ
6269,י
6270,ם
6271,ב
6272,ת
6273,ו
6274,ך
6275,ה
6276,צ
6277,ב
6278,ע
6279,א
6280,י
6281,ן
6282,ל
6283,ח
6284,ס
6285,ו
6286,ם
6287,א
6288,ת
6289,ה
6290,כ
6291,ד
6292,ו
6293,ר
6294,ל
6295,א
6296,ח
6297,ר
6298,ש
6299,י
6300,ר
6301,ד
6302,ב
6303,מ
6304,ע
6305,ו
6306,פ
6307,ו
6308,א
6309,ל
6310,ע
6311,ב
6312,ר
6313,ה
6314,ט
6315,ב
6316,ע
6317,ת
6318,א
6319,ו
6320,כ
6321,א
6322,ש
6323,ר
6324,ה
6325,כ
6326,ד
6327,ו
6328,ר
6329,נ
6330,מ
6331,צ
6332,א
6333,מ
6334,ע
6335,ל
6336,ה
6337,ט
6338,ב
6339,ע
6340,ת
6341,ג
6342,ו
6343,ל
6344,ט
6345,נ
6346,ד
6347,י
6348,נ
6349,ג
6350,ב
6351,מ
6352,ק
6353,ר
6354,ה
6355,ש
6356,ל
6357,ה
6358,פ
6359,ר
6360,ה
6361,ש
6362,ל
6363,ח
6364,ו
6365,ק
6366,ז
6367,ה
6368,ת
6369,ח
6370,ש
6371,ב
6372,ה
6373,ז
6374,ר
6375,י
6376,ק
6377,ה
6378,כ
6379,ק
6380,ל
6381,י
6382,ע
6383,ה
6384,מ
6385,ו
6386,צ
6387,ל
6388,ח
6389,ת
6390,א
6391,י
6392,ן
6393,ל
6394,ח
6395,ס
6396,ו
6397,ם
6398,א
6399,ת
6400,ה
6401,כ
6402,ד
6403,ו
6404,ר
6405,א
6406,ח
6407,ר
6408,י
6409,ש
6410,פ
6411,ג
6412,ע
6413,ב
6414,ק
6415,ר
6416,ש
6417,ב
6418,מ
6419,ק
6420,ר
6421,ה
6422,ש
6423,ל
6424,ה
6425,פ
6426,ר
6427,ה
6428,ש
6429,ל
6430,ח
6431,ו
6432,ק
6433,ז
6434,ה
6435,ת
6436,ח
6437,ש
6438,ב
6439,ה
6440,ז
6441,ר
6442,י
6443,ק
6444,ה
6445,כ
6446,ק
6447,ל
6448,י
6449,ע
6450,ה
6451,מ
6452,ו
6453,צ
6454,ל
6455,ח
6456,ת
6457,מ
6458,ו
6459,ש
6460,ג
6461,י
6462,י
6463,ס
6464,ו
6465,ד
6466,ב
6467,כ
6468,ד
6469,ו
6470,ר
6471,ס
6472,ל
6473,ע
6474,מ
6475,ד
6476,ו
6477,ת
6478,ע
6479,ר
6480,ך
6481,מ
6482,ו
6483,ר
6484,ח
6485,ב
6486,ע
6487,מ
6488,ד
6489,ו
6490,ת
6491,כ
6492,ד
6493,ו
6494,ר
6495,ס
6496,ל
6497,ת
6498,ר
6499,ש
6500,י
6501,ם
6502,ר
6503,ח
6504,ב
6505,ת
6506,ה
6507,ס
6508,ל
6509,א
6510,ף
6511,ש
6512,ה
6513,ח
6514,ו
6515,ק
6516,י
6517,ם
6518,ל
6519,א
6520,ק
6521,ב
6522,ע
6523,ו
6524,ק
6525,י
6526,ו
6527,ם
6528,ש
6529,ל
6530,ע
6531,מ
6532,ד
6533,ו
6534,ת
6535,ב
6536,ר
6537,ו
6538,ר
6539,ו
6540,ת
6541,ה
6542,ן
6543,נ
6544,ו
6545,צ
6546,ר
6547,ו
6548,כ
6549,ח
6550,ל
6551,ק
6552,מ
6553,ה
6554,ת
6555,פ
6556,ת
6557,ח
6558,ו
6559,ת
6560,ו
6561,ש
6562,ל
6563,ה
6564,מ
6565,ש
6566,ח
6567,ק
6568,ב
6569,ח
6570,מ
6571,ש
6572,ת
6573,ה
6574,ע
6575,ש
6576,ו
6577,ר
6578,י
6579,ם
6580,ה
6581,ר
6582,א
6583,ש
6584,ו
6585,נ
6586,י
6587,ם
6588,ש
6589,ל
6590,ה
6591,מ
6592,ש
6593,ח
6594,ק
6595,ה
6596,ג
6597,ד
6598,ר
6599,ת
6600,ה
6601,ע
6602,מ
6603,ד
6604,ו
6605,ת
6606,ה
6607,י
6608,י
6609,ת
6610,ה
6611,ש
6612,נ
6613,י
6614,ג
6615,א
6616,ר
6617,ד
6618,י
6619,ם
6620,ש
6621,נ
6622,י
6623,פ
6624,ו
6625,ר
6626,ו
6627,ו
6628,ר
6629,ד
6630,י
6631,ם
6632,ו
6633,ס
6634,נ
6635,ט
6636,ר
6637,מ
6638,א
6639,ז
6640,ש
6641,נ
6642,ו
6643,ת
6644,ה
6645,ש
6646,מ
6647,ו
6648,נ
6649,י
6650,ם
6651,ה
6652,ו
6653,ג
6654,ד
6655,ר
6656,ו
6657,ע
6658,מ
6659,ד
6660,ו
6661,ת
6662,מ
6663,פ
6664,ו
6665,ר
6666,ט
6667,ו
6668,ת
6669,י
6670,ו
6671,ת
6672,ר
6673,ר
6674,כ
6675,ז
6676,ע
6677,מ
6678,ד
6679,ה
6680,ת
6681,פ
6682,ק
6683,י
6684,ד
6685,ו
6686,ל
6687,נ
6688,ה
6689,ל
6690,א
6691,ת
6692,ה
6693,ה
6694,ת
6695,ק
6696,פ
6697,ו
6698,ת
6699,ש
6700,ל
6701,ה
6702,ק
6703,ב
6704,ו
6705,צ
6706,ה
6707,ע
6708,ל
6709,י
6710,ד
6711,י
6712,ש
6713,ל
6714,י
6715,ט
6716,ה
6717,ב
6718,כ
6719,ד
6720,ו
6721,ר
6722,ו
6723,ק
6724,ב
6725,ל
6726,ת
6727,ה
6728,ח
6729,ל
6730,ט
6731,ו
6732,ת
6733,כ
6734,מ
6735,ו
6736,ל
6737,מ
6738,י
6739,ל
6740,מ
6741,ס
6742,ו
6743,ר
6744,ו
6745,מ
6746,ת
6747,י
6748,מ
6749,ת
6750,י
6751,ל
6752,ז
6753,ר
6754,ו
6755,ק
6756,א
6757,י
6758,ז
6759,ה
6760,ת
6761,ר
6762,ג
6763,י
6764,ל
6765,ל
6766,ב
6767,צ
6768,ע
6769,ל
6770,ר
6771,ו
6772,ב
6773,ז
6774,ה
6775,ו
6776,ה
6777,ש
6778,ח
6779,ק
6780,ן
6781,ה
6782,נ
6783,מ
6784,ו
6785,ך
6786,ב
6787,ק
6788,ב
6789,ו
6790,צ
6791,ה
6792,ק
6793,ל
6794,ע
6795,ע
6796,מ
6797,ד
6798,ה
6799,ת
6800,פ
6801,ק
6802,י
6803,ד
6804,ו
6805,ה
6806,ע
6807,י
6808,ק
6809,ר
6810,י
6811,ב
6812,ה
6813,ת
6814,ק
6815,פ
6816,ה
6817,ה
6818,ו
6819,א
6820,ל
6821,ה
6822,ג
6823,י
6824,ע
6825,ל
6826,מ
6827,צ
6828,ב
6829,י
6830,ק
6831,ל
6832,י
6833,ע
6834,ה
6835,ו
6836,ל
6837,ש
6838,י
6839,ם
6840,א
6841,ת
6842,ה
6843,כ
6844,ד
6845,ו
6846,ר
6847,ב
6848,ס
6849,ל
6850,ל
6851,ר
6852,ו
6853,ב
6854,ז
6855,ה
6856,ו
6857,ש
6858,ח
6859,ק
6860,ן
6861,נ
6862,מ
6863,ו
6864,ך
6865,י
6866,ח
6867,ס
6868,י
6869,ת
6870,ו
6871,ז
6872,ר
6873,י
6874,ז
6875,ב
6876,ע
6877,ב
6878,ר
6879,י
6880,ת
6881,נ
6882,ה
6883,ו
6884,ג
6885,ל
6886,כ
6887,נ
6888,ו
6889,ת
6890,ת
6891,פ
6892,ק
6893,י
6894,ד
6895,ז
6896,ה
6897,ב
6898,כ
6899,י
6900,נ
6901,ו
6902,י
6903,ק
6904,ל
6905,ע
6906,ש
6907,כ
6908,ן
6909,ב
6910,א
6911,ו
6912,פ
6913,ן
6914,מ
6915,ס
6916,ו
6917,ר
6918,ת
6919,י
6920,ת
6921,פ
6922,ק
6923,י
6924,ד
6925,ז
6926,ה
6927,נ
6928,ו
6929,ע
6930,ד
6931,ל
6932,ש
6933,ח
6934,ק
6935,נ
6936,י
6937,ם
6938,ב
6939,ע
6940,ל
6941,י
6942,ק
6943,ל
6944,י
6945,ע
6946,ה
6947,מ
6948,ד
6949,ו
6950,י
6951,ק
6952,ת
6953,נ
6954,ק
6955,ר
6956,א
6957,ג
6958,ם
6959,ס
6960,ק
6961,נ
6962,ד
6963,ג
6964,א
6965,ר
6966,ד
6967,ש
6968,פ
6969,י
6970,ר
6971,ו
6972,ש
6973,ו
6974,ה
6975,ג
6976,א
6977,ר
6978,ד
6979,ה
6980,ש
6981,נ
6982,י
6983,ל
6984,צ
6985,ד
6986,ה
6987,ר
6988,כ
6989,ז
6990,ס
6991,מ
6992,ו
6993,ל
6994,פ
6995,ו
6996,ר
6997,ו
6998,ו
6999,ר
7000,ד
7001,ע
7002,מ
7003,ד
7004,ה
7005,ת
7006,פ
7007,ק
7008,י
7009,ד
7010,ו
7011,ה
7012,ו
7013,א
7014,ה
7015,מ
7016,ג
7017,ו
7018,ו
7019,ן
7020,ב
7021,י
7022,ו
7023,ת
7024,ר
7025,ב
7026,ד
7027,ר
7028,ך
7029,כ
7030,ל
7031,ל
7032,ו
7033,ה
7034,ו
7035,א
7036,צ
7037,ר
7038,י
7039,ך
7040,ל
7041,ש
7042,ל
7043,ו
7044,ט
7045,ב
7046,ר
7047,ו
7048,ב
7049,ה
7050,י
7051,כ
7052,ו
7053,ל
7054,ו
7055,ת
7056,ה
7057,ד
7058,ר
7059,ו
7060,ש
7061,ו
7062,ת
7063,ל
7064,ר
7065,ו
7066,ב
7067,ק
7068,ו
7069,ל
7070,ע
7071,מ
7072,ח
7073,צ
7074,י
7075,מ
7076,ר
7077,ח
7078,ק
7079,א
7080,ו
7081,ח
7082,ו
7083,ד
7084,ר
7085,ל
7086,ס
7087,ל
7088,ב
7089,ע
7090,ב
7091,ר
7092,י
7093,ת
7094,מ
7095,כ
7096,ו
7097,נ
7098,ה
7099,ה
7100,ת
7101,פ
7102,ק
7103,י
7104,ד
7105,ג
7106,ם
7107,ש
7108,ח
7109,ק
7110,ן
7111,ח
7112,צ
7113,י
7114,פ
7115,י
7116,נ
7117,ה
7118,פ
7119,א
7120,ו
7121,ו
7122,ר
7123,פ
7124,ו
7125,ר
7126,ו
7127,ו
7128,ר
7129,ד
7130,ע
7131,מ
7132,ד
7133,ה
7134,ת
7135,ו
7136,ק
7137,ף
7138,ל
7139,ר
7140,ו
7141,ב
7142,ק
7143,ר
7144,ו
7145,ב
7146,ל
7147,ס
7148,ל
7149,ו
7150,ע
7151,ם
7152,ה
7153,ג
7154,ב
7155,א
7156,ל
7157,י
7158,ו
7159,ל
7160,ע
7161,י
7162,ת
7163,י
7164,ם
7165,ג
7166,ם
7167,ב
7168,ע
7169,ל
7170,ק
7171,ל
7172,י
7173,ע
7174,ה
7175,ט
7176,ו
7177,ב
7178,ה
7179,מ
7180,ח
7181,צ
7182,י
7183,מ
7184,ר
7185,ח
7186,ק
7187,ב
7188,ה
7189,ג
7190,נ
7191,ה
7192,א
7193,ז
7194,ו
7195,ר
7196,י
7197,ת
7198,ש
7199,ו
7200,מ
7201,ר
7202,מ
7203,ת
7204,ח
7205,ת
7206,ל
7207,ס
7208,ל
7209,ב
7210,א
7211,ז
7212,ו
7213,ר
7214,ה
7215,צ
7216,ב
7217,ע
7218,ל
7219,ו
7220,ק
7221,ח
7222,ר
7223,י
7224,ב
7225,א
7226,ו
7227,נ
7228,ד
7229,י
7230,ם
7231,ו
7232,נ
7233,ו
7234,ת
7235,ן
7236,ח
7237,ס
7238,י
7239,מ
7240,ו
7241,ת
7242,ל
7243,ר
7244,ו
7245,ב
7246,ש
7247,ח
7248,ק
7249,ן
7250,ג
7251,ב
7252,ו
7253,ה
7254,ו
7255,ח
7256,ז
7257,ק
7258,ב
7259,ע
7260,ב
7261,ר
7262,י
7263,ת
7264,מ
7265,כ
7266,ו
7267,נ
7268,ה
7269,ה
7270,ת
7271,פ
7272,ק
7273,י
7274,ד
7275,ג
7276,ם
7277,ש
7278,ח
7279,ק
7280,ן
7281,ח
7282,צ
7283,י
7284,פ
7285,י
7286,נ
7287,ה
7288,ש
7289,ח
7290,ק
7291,ן
7292,צ
7293,י
7294,ר
7295,פ
7296,י
7297,נ
7298,ה
7299,א
7300,ו
7301,ש
7302,ח
7303,ק
7304,ן
7305,פ
7306,י
7307,נ
7308,ה
7309,ס
7310,נ
7311,ט
7312,ר
7313,ע
7314,מ
7315,ד
